"Area.Code","Cogs","DifferenceBetweenActualandTargetProfit","Date","Inventory.Margin","Margin","Market_size","Market","Marketing","Product_line","Product_type","Product","Profit","Sales","State","Target_cogs","Target_margin","Target_profit","Target_sales","Total_expenses","Type","Log_Profit","Sqrt_Profit","BoxCox_Profit","YeoJohnson_Profit"
914,225,-36,"7/28/2014",4742,-65,"Major Market","East",69,"Leaves","Herbal Tea","Mint",1e-05,160,"New York",160,-50,-120,110,91,"Decaf",9.99995000039884e-06,0.00316227766016838,-3.22792407799438,9.99996225988376e-06
518,81,-6,"7/29/2014",984,117,"Major Market","East",22,"Leaves","Tea","Darjeeling",84,198,"New York",80,120,90,200,33,"Regular",4.44265125649032,9.16515138991168,9.26063309000394,8.04347745052108
315,118,-3,"7/30/2014",930,172,"Major Market","East",33,"Leaves","Tea","Earl Grey",127,290,"New York",120,170,130,290,45,"Regular",4.85203026391962,11.2694276695846,10.923394589982,9.32339160847721
813,134,12,"7/31/2014",690,186,"Major Market","East",41,"Beans","Coffee","Decaf Irish Cream",122,320,"Florida",120,160,110,280,64,"Decaf",4.81218435537242,11.0453610171873,10.7526345706633,9.19309493375962
407,83,-12,"8/1/2014",575,112,"Major Market","East",27,"Beans","Espresso","Decaf Espresso",58,195,"Florida",80,110,70,190,54,"Decaf",4.07753744390572,7.61577310586391,7.93623142133969,7.0054466527428
754,88,-7,"8/2/2014",817,133,"Major Market","East",29,"Beans","Coffee","Colombian",73,221,"Florida",70,120,80,190,60,"Regular",4.30406509320417,8.54400374531753,8.7413459242933,7.63849272152917
351,67,30,"8/3/2014",-3534,443,"Major Market","East",22,"Beans","Coffee","Colombian",390,510,"Massachusetts",60,390,360,450,53,"Regular",5.96870755998537,19.7484176581315,16.6283943828243,13.544315934016
845,279,21,"8/4/2014",2642,420,"Major Market","East",97,"Beans","Coffee","Colombian",271,699,"New York",250,370,250,620,149,"Regular",5.605802066296,16.4620776331543,14.5632255030824,12.0439619222667
305,105,-9,"8/5/2014",716,145,"Major Market","East",95,"Beans","Espresso","Caffe Mocha",21,250,"Florida",100,140,30,240,124,"Regular",3.09104245335832,4.58257569495584,4.97558582846753,4.62407670458834
212,135,-14,"8/6/2014",3641,-69,"Major Market","East",122,"Beans","Espresso","Caffe Mocha",1e-05,66,"New York",130,-70,-210,60,155,"Regular",9.99995000039884e-06,0.00316227766016838,-3.22792407799438,9.99996225988376e-06
351,153,7,"8/7/2014",1319,153,"Major Market","East",42,"Beans","Espresso","Regular Espresso",87,306,"Massachusetts",150,140,80,290,66,"Regular",4.47733681447821,9.32737905308882,9.39391508628923,8.14700914266099
718,250,-8,"8/8/2014",723,407,"Major Market","East",70,"Beans","Espresso","Regular Espresso",312,657,"New York",240,400,320,640,95,"Regular",5.74620319054015,17.6635217326557,15.3358415290609,12.6086417268099
607,294,99,"8/9/2014",1727,453,"Major Market","East",111,"Leaves","Herbal Tea","Lemon",309,747,"New York",220,320,210,540,144,"Decaf",5.73657229747919,17.5783958312469,15.2818059087013,12.5692831456893
716,241,-39,"8/10/2014",5121,-93,"Major Market","East",74,"Leaves","Herbal Tea","Mint",1e-05,148,"New York",180,-80,-150,100,96,"Decaf",9.99995000039884e-06,0.00316227766016838,-3.22792407799438,9.99996225988376e-06
716,86,-1,"8/11/2014",1003,124,"Major Market","East",24,"Leaves","Tea","Darjeeling",89,210,"New York",90,120,90,210,35,"Regular",4.49980967033027,9.4339811320566,9.48099204425403,8.21455914927136
718,123,-17,"8/12/2014",959,179,"Major Market","East",34,"Leaves","Tea","Earl Grey",133,302,"New York",120,190,150,310,46,"Regular",4.89783979995091,11.5325625946708,11.1222039303216,9.47477093387252
772,91,23,"8/13/2014",656,127,"Major Market","East",28,"Beans","Coffee","Decaf Irish Cream",113,232,"Florida",70,110,90,180,51,"Decaf",4.7361984483945,10.6301458127346,10.4324927476184,8.94812092017925
321,86,-1,"8/14/2014",547,116,"Major Market","East",28,"Beans","Espresso","Decaf Espresso",89,215,"Florida",70,110,90,180,56,"Decaf",4.49980967033027,9.4339811320566,9.48099204425403,8.21455914927136
954,82,5,"8/15/2014",788,123,"Major Market","East",27,"Beans","Coffee","Colombian",95,218,"Florida",60,110,90,170,59,"Regular",4.56434819146784,9.74679434480896,9.7342665053767,8.41063442425573
857,72,186,"8/16/2014",-3004,402,"Major Market","East",23,"Beans","Coffee","Colombian",516,505,"Massachusetts",50,350,330,400,54,"Regular",6.24804287450843,22.7156333832011,18.3773581429197,14.7936029607187
716,260,137,"8/17/2014",2548,390,"Major Market","East",91,"Beans","Coffee","Colombian",367,693,"New York",210,330,230,540,143,"Regular",5.90808293816893,19.157244060668,16.2676818260697,13.2842974661948
727,96,-23,"8/18/2014",683,134,"Major Market","East",87,"Beans","Espresso","Caffe Mocha",27,245,"Florida",80,130,50,210,116,"Regular",3.3322045101752,5.19615242270663,5.62625126507429,5.15418254444888
914,125,-130,"8/19/2014",3142,-56,"Major Market","East",113,"Beans","Espresso","Caffe Mocha",1e-05,74,"New York",110,-60,-170,50,146,"Regular",9.99995000039884e-06,0.00316227766016838,-3.22792407799438,9.99996225988376e-06
508,161,17,"8/20/2014",1267,161,"Major Market","East",45,"Beans","Espresso","Regular Espresso",137,343,"Massachusetts",140,160,120,300,69,"Regular",4.92725368515721,11.7046999107196,11.2512798594331,9.57287043842253
212,239,196,"8/21/2014",1197,526,"Major Market","East",66,"Beans","Espresso","Regular Espresso",646,815,"New York",210,510,450,720,91,"Regular",6.4723462945009,25.4165300542777,19.8912804557978,15.8605851369973
904,22,-5,"8/22/2014",573,29,"Major Market","East",7,"Leaves","Herbal Tea","Chamomile",15,54,"Florida",0,20,20,20,19,"Decaf",2.77258872223978,3.87298334620742,4.17781126947552,3.97041716289268
585,255,121,"8/23/2014",1622,258,"Major Market","East",96,"Leaves","Herbal Tea","Lemon",191,547,"New York",140,150,70,290,129,"Decaf",5.25749537202778,13.8202749610853,12.7801248165016,10.7242353965977
631,239,-152,"8/24/2014",4360,-75,"Major Market","East",74,"Leaves","Herbal Tea","Mint",1e-05,175,"New York",130,-50,-100,80,95,"Decaf",9.99995000039884e-06,0.00316227766016838,-3.22792407799438,9.99996225988376e-06
585,108,31,"8/25/2014",971,157,"Major Market","East",30,"Leaves","Tea","Darjeeling",171,282,"New York",110,170,140,280,42,"Regular",5.14749447681345,13.076696830622,12.2542065749354,10.3303244495318
718,123,39,"8/26/2014",915,179,"Major Market","East",34,"Leaves","Tea","Earl Grey",199,322,"New York",130,190,160,320,45,"Regular",5.29831736654804,14.1067359796659,12.9796979189645,10.8731423239938
607,76,16,"8/27/2014",580,111,"Major Market","East",21,"Leaves","Tea","Green Tea",116,199,"New York",80,120,100,200,33,"Regular",4.76217393479776,10.770329614269,10.5411283552111,9.03135140468756
904,102,42,"8/28/2014",666,143,"Major Market","East",31,"Beans","Coffee","Decaf Irish Cream",132,261,"Florida",90,130,90,220,54,"Decaf",4.89034912822175,11.4891252930761,11.08951128132,9.44990129888064
772,77,16,"8/29/2014",557,103,"Major Market","East",25,"Beans","Espresso","Decaf Espresso",76,192,"Florida",70,100,60,170,52,"Decaf",4.34380542185368,8.71779788708135,8.88811913258737,7.75322041051975
786,78,33,"8/30/2014",798,119,"Major Market","East",25,"Beans","Coffee","Colombian",93,210,"Florida",70,100,60,170,56,"Regular",4.54329478227,9.64365076099295,9.65111880416095,8.34633050168491
857,75,181,"8/31/2014",-3287,379,"Major Market","East",24,"Beans","Coffee","Colombian",481,484,"Massachusetts",60,340,300,400,55,"Regular",6.1779441140506,21.9317121994613,17.924660081923,14.4720092958605
607,249,120,"9/1/2014",2580,374,"Major Market","East",87,"Beans","Coffee","Colombian",350,664,"New York",220,340,230,560,138,"Regular",5.86078622346587,18.7082869338697,15.9907614313856,13.0841092311541
813,94,2,"9/2/2014",694,130,"Major Market","East",85,"Beans","Espresso","Caffe Mocha",22,239,"Florida",90,120,20,210,115,"Regular",3.13549421592915,4.69041575982343,5.09235808503701,4.71944589803896
914,121,-110,"9/3/2014",3385,-60,"Major Market","East",109,"Beans","Espresso","Caffe Mocha",1e-05,65,"New York",110,-60,-190,50,142,"Regular",9.99995000039884e-06,0.00316227766016838,-3.22792407799438,9.99996225988376e-06
617,181,40,"9/4/2014",1283,182,"Major Market","East",50,"Beans","Espresso","Regular Espresso",160,387,"Massachusetts",170,180,120,350,74,"Regular",5.08140436498446,12.6491106406735,11.9463635932822,10.0987160191093
917,211,175,"9/5/2014",933,464,"Major Market","East",59,"Beans","Espresso","Regular Espresso",565,719,"New York",200,460,390,660,83,"Regular",6.33859407820318,23.7697286480094,18.9763435136864,15.2172931127464
727,22,6,"9/6/2014",570,30,"Major Market","East",7,"Leaves","Herbal Tea","Chamomile",16,55,"Florida",10,20,10,30,19,"Decaf",2.83321334405622,4,4.32465569998023,4.09095419486471
585,245,163,"9/7/2014",1704,331,"Major Market","East",93,"Leaves","Herbal Tea","Lemon",303,614,"New York",180,240,140,420,127,"Decaf",5.71702770140622,17.4068951855292,15.1726230323813,12.4896953441495
518,225,-112,"9/8/2014",4742,-65,"Major Market","East",69,"Leaves","Herbal Tea","Mint",1e-05,171,"New York",160,-50,-120,110,91,"Decaf",9.99995000039884e-06,0.00316227766016838,-3.22792407799438,9.99996225988376e-06
516,81,35,"9/9/2014",984,117,"Major Market","East",22,"Leaves","Tea","Darjeeling",125,211,"New York",80,120,90,200,33,"Regular",4.83628190695148,11.1803398874989,10.8556653753464,9.27174207446754
914,118,58,"9/10/2014",930,172,"Major Market","East",33,"Leaves","Tea","Earl Grey",188,309,"New York",120,170,130,290,45,"Regular",5.24174701505964,13.7113092008021,12.7037763705179,10.667187132074
727,134,71,"9/11/2014",690,186,"Major Market","East",41,"Beans","Coffee","Decaf Irish Cream",181,341,"Florida",120,160,110,280,64,"Decaf",5.2040066870768,13.4536240470737,12.5222534031402,10.5313663395816
386,83,16,"9/12/2014",575,112,"Major Market","East",27,"Beans","Espresso","Decaf Espresso",86,208,"Florida",80,110,70,190,54,"Decaf",4.46590811865458,9.2736184954957,9.3498503066332,8.11279872393261
407,88,28,"9/13/2014",817,133,"Major Market","East",29,"Beans","Coffee","Colombian",108,236,"Florida",70,120,80,190,60,"Regular",4.69134788222914,10.3923048454133,10.2468574715245,8.80565297672304
351,67,219,"9/14/2014",-3534,443,"Major Market","East",22,"Beans","Coffee","Colombian",579,543,"Massachusetts",60,390,360,450,53,"Regular",6.36302810354046,24.0624188310319,19.1407669483983,15.3332410437073
315,279,152,"9/15/2014",2642,420,"Major Market","East",97,"Beans","Coffee","Colombian",402,745,"New York",250,370,250,620,149,"Regular",5.99893656194668,20.0499376557634,16.8107060202179,13.67541911817
305,105,1,"9/16/2014",716,145,"Major Market","East",95,"Beans","Espresso","Caffe Mocha",31,266,"Florida",100,140,30,240,124,"Regular",3.46573590279973,5.56776436283002,6.00538449812395,5.46146854042967
845,135,-122,"9/17/2014",3641,-69,"Major Market","East",122,"Beans","Espresso","Caffe Mocha",1e-05,70,"New York",130,-70,-210,60,155,"Regular",9.99995000039884e-06,0.00316227766016838,-3.22792407799438,9.99996225988376e-06
857,153,49,"9/18/2014",1319,153,"Major Market","East",42,"Beans","Espresso","Regular Espresso",129,326,"Massachusetts",150,140,80,290,66,"Regular",4.86753445045558,11.3578166916005,10.9903812422994,9.37443553799599
518,250,143,"9/19/2014",723,407,"Major Market","East",70,"Beans","Espresso","Regular Espresso",463,700,"New York",240,400,320,640,95,"Regular",6.13988455222626,21.51743479135,17.682811008593,14.2997040377293
631,294,249,"9/20/2014",1727,453,"Major Market","East",111,"Leaves","Herbal Tea","Lemon",459,796,"New York",220,320,210,540,144,"Decaf",6.13122648948314,21.4242852856285,17.628176006409,14.2607307886044
716,241,-130,"9/21/2014",5121,-93,"Major Market","East",74,"Leaves","Herbal Tea","Mint",1e-05,158,"New York",180,-80,-150,100,96,"Decaf",9.99995000039884e-06,0.00316227766016838,-3.22792407799438,9.99996225988376e-06
718,86,42,"9/22/2014",1003,124,"Major Market","East",24,"Leaves","Tea","Darjeeling",132,224,"New York",90,120,90,210,35,"Regular",4.89034912822175,11.4891252930761,11.08951128132,9.44990129888064
518,123,47,"9/23/2014",959,179,"Major Market","East",34,"Leaves","Tea","Earl Grey",197,322,"New York",120,190,150,310,46,"Regular",5.28826703069454,14.0356688476182,12.9303388954182,10.8363431629953
719,108,-34,"9/24/2014",971,157,"Major Market","Central",30,"Beans","Coffee","Decaf Irish Cream",116,265,"Colorado",100,160,150,260,41,"Decaf",4.76217393479776,10.770329614269,10.5411283552111,9.03135140468756
815,122,-45,"9/25/2014",789,176,"Major Market","Central",39,"Beans","Coffee","Decaf Irish Cream",115,298,"Illinois",110,190,160,300,61,"Decaf",4.75359019110636,10.7238052947636,10.5051373293819,9.0037887653066
303,72,-74,"9/26/2014",650,110,"Major Market","Central",23,"Beans","Espresso","Decaf Espresso",56,182,"Colorado",100,160,130,260,54,"Decaf",4.04305126783455,7.48331477354788,7.81821454618752,6.91211959890164
312,239,-151,"9/27/2014",1755,239,"Major Market","Central",66,"Beans","Espresso","Decaf Espresso",149,478,"Illinois",340,370,300,710,90,"Decaf",5.01063529409626,12.2065556157337,11.6233268240407,9.85483650050488
614,54,-58,"9/28/2014",404,66,"Major Market","Central",20,"Beans","Espresso","Decaf Espresso",12,120,"Ohio",70,100,70,170,54,"Decaf",2.56494935746154,3.46410161513775,3.6914529978149,3.57089490862785
970,123,-27,"9/29/2014",915,179,"Major Market","Central",34,"Beans","Coffee","Amaretto",133,302,"Colorado",120,180,160,300,46,"Regular",4.89783979995091,11.5325625946708,11.1222039303216,9.47477093387252
815,154,-40,"9/30/2014",1132,213,"Major Market","Central",50,"Beans","Coffee","Colombian",120,367,"Illinois",150,220,160,370,93,"Regular",4.79579054559674,10.9544511501033,10.6829581039153,9.1398554658352
303,76,-91,"10/1/2014",580,111,"Major Market","Central",21,"Beans","Espresso","Caffe Mocha",79,187,"Colorado",100,180,170,280,32,"Regular",4.38202663467388,8.88819441731559,9.03089089968387,7.86462215736974
815,257,-196,"10/2/2014",1662,341,"Major Market","Central",84,"Beans","Espresso","Caffe Mocha",224,598,"Illinois",370,520,420,890,117,"Regular",5.41610040220442,14.9666295470958,13.5692525298903,11.3112302139075
567,161,-98,"10/3/2014",1267,161,"Major Market","Central",45,"Beans","Espresso","Caffe Mocha",92,322,"Ohio",230,240,190,470,69,"Regular",4.53259949315326,9.59166304662544,9.60907487420997,8.31379055609195
719,161,-18,"10/4/2014",1267,161,"Major Market","Central",45,"Leaves","Herbal Tea","Chamomile",92,322,"Colorado",120,140,110,260,69,"Decaf",4.53259949315326,9.59166304662544,9.60907487420997,8.31379055609195
708,123,-7,"10/5/2014",915,179,"Major Market","Central",34,"Leaves","Herbal Tea","Chamomile",133,302,"Illinois",90,150,140,240,46,"Decaf",4.89783979995091,11.5325625946708,11.1222039303216,9.47477093387252
815,108,-4,"10/6/2014",971,157,"Major Market","Central",30,"Leaves","Herbal Tea","Mint",116,265,"Illinois",80,130,120,210,41,"Decaf",4.76217393479776,10.770329614269,10.5411283552111,9.03135140468756
234,82,5,"10/7/2014",788,123,"Major Market","Central",27,"Leaves","Tea","Darjeeling",65,205,"Ohio",50,90,60,140,58,"Regular",4.18965474202643,8.06225774829855,8.32812197646009,7.31437166239047
614,91,-4,"10/8/2014",656,127,"Major Market","Central",28,"Leaves","Tea","Earl Grey",76,218,"Ohio",50,100,80,150,51,"Regular",4.34380542185368,8.71779788708135,8.88811913258737,7.75322041051975
720,90,-6,"10/9/2014",572,115,"Major Market","Central",29,"Leaves","Tea","Green Tea",74,205,"Colorado",50,90,80,140,41,"Regular",4.31748811353631,8.60232526704263,8.79073181020461,7.67711912879533
641,10,-12,"10/10/2014",598,13,"Small Market","Central",3,"Beans","Coffee","Decaf Irish Cream",1e-05,23,"Iowa",0,10,10,10,15,"Decaf",9.99995000039884e-06,0.00316227766016838,-3.22792407799438,9.99996225988376e-06
715,86,-39,"10/11/2014",547,116,"Small Market","Central",28,"Beans","Coffee","Decaf Irish Cream",61,202,"Wisconsin",80,120,100,200,55,"Decaf",4.12713438504509,7.81024967590665,8.10802785168496,7.14105786339902
816,79,-35,"10/12/2014",593,98,"Small Market","Central",30,"Beans","Coffee","Colombian",35,177,"Missouri",70,100,70,170,63,"Regular",3.58351893845611,5.91607978309962,6.35165626414742,5.74099212718134
715,96,-42,"10/13/2014",683,134,"Small Market","Central",87,"Beans","Coffee","Colombian",18,230,"Wisconsin",90,140,60,230,116,"Regular",2.94443897916644,4.24264068711928,4.60008758198814,4.31681223695035
314,40,-54,"10/14/2014",881,59,"Small Market","Central",11,"Beans","Espresso","Caffe Mocha",36,99,"Missouri",50,90,90,140,23,"Regular",3.61091791264422,6,6.43385350527841,5.8071810955365
608,80,-72,"10/15/2014",1055,94,"Small Market","Central",24,"Beans","Espresso","Caffe Mocha",48,174,"Wisconsin",110,140,120,250,46,"Regular",3.89182029811063,6.92820323027551,7.31425168498385,6.51204702917976
712,257,14,"10/16/2014",1662,341,"Small Market","Central",84,"Leaves","Herbal Tea","Chamomile",224,598,"Iowa",200,280,210,480,117,"Decaf",5.41610040220442,14.9666295470958,13.5692525298903,11.3112302139075
641,122,-16,"10/17/2014",789,176,"Small Market","Central",39,"Leaves","Herbal Tea","Lemon",114,298,"Iowa",90,150,130,240,62,"Decaf",4.74493212836325,10.6770782520313,10.4689265558858,8.97604618873673
573,86,-36,"10/18/2014",1698,23,"Small Market","Central",26,"Leaves","Herbal Tea","Lemon",1e-05,109,"Missouri",60,20,10,80,49,"Decaf",9.99995000039884e-06,0.00316227766016838,-3.22792407799438,9.99996225988376e-06
563,239,39,"10/19/2014",1755,239,"Small Market","Central",66,"Leaves","Tea","Darjeeling",149,478,"Iowa",170,170,110,340,90,"Regular",5.01063529409626,12.2065556157337,11.6233268240407,9.85483650050488
563,255,53,"10/20/2014",1756,312,"Small Market","Central",96,"Leaves","Tea","Earl Grey",183,567,"Iowa",170,230,130,400,129,"Regular",5.21493575760899,13.5277492584687,12.5746113519889,10.5705689420205
417,25,-11,"10/21/2014",209,31,"Small Market","Central",9,"Leaves","Tea","Earl Grey",1e-05,56,"Missouri",10,20,0,30,42,"Regular",9.99995000039884e-06,0.00316227766016838,-3.22792407799438,9.99996225988376e-06
970,81,4,"10/22/2014",984,117,"Major Market","Central",22,"Beans","Coffee","Decaf Irish Cream",84,198,"Colorado",80,110,80,190,33,"Decaf",4.44265125649032,9.16515138991168,9.26063309000394,8.04347745052108
815,113,-4,"10/23/2014",803,165,"Major Market","Central",36,"Beans","Coffee","Decaf Irish Cream",106,278,"Illinois",110,160,110,270,59,"Decaf",4.67282883446191,10.295630140987,10.1709177719105,8.74728265332988
303,75,-42,"10/24/2014",659,114,"Major Market","Central",24,"Beans","Espresso","Decaf Espresso",58,189,"Colorado",90,150,100,240,56,"Decaf",4.07753744390572,7.61577310586391,7.93623142133969,7.0054466527428
847,211,-71,"10/25/2014",1778,212,"Major Market","Central",59,"Beans","Espresso","Decaf Espresso",129,423,"Illinois",270,270,200,540,83,"Decaf",4.86753445045558,11.3578166916005,10.9903812422994,9.37443553799599
970,118,-2,"10/26/2014",930,172,"Major Market","Central",33,"Beans","Coffee","Amaretto",128,290,"Colorado",110,170,130,280,44,"Regular",4.85981240436167,11.3137084989848,10.9569795004839,9.34898824150805
815,173,-1,"10/27/2014",1150,239,"Major Market","Central",57,"Beans","Coffee","Colombian",139,412,"Illinois",170,230,140,400,100,"Regular",4.9416424226093,11.7898261225516,11.3148303867093,9.62111724337593
